time, frequency, confidence, string1_pos, string2_pos, string3_pos, string4_pos
3.399999999999999911e+00,1.731403249950636791e+02,8.442498445510864258e-01,-1.000000000000000000e+00,8.480542240110165997e-01,5.660082883535734188e-01,-1.000000000000000000e+00
3.410000000000000142e+00,1.731068769605577700e+02,8.063163161277770996e-01,-1.000000000000000000e+00,8.482180866341870740e-01,5.661176535335817883e-01,-1.000000000000000000e+00
3.419999999999999929e+00,1.733030278677877618e+02,8.316064476966857910e-01,-1.000000000000000000e+00,8.472580413928014753e-01,5.654769002085778817e-01,-1.000000000000000000e+00
3.430000000000000160e+00,1.734739524488467168e+02,8.858293294906616211e-01,-1.000000000000000000e+00,8.464232346467189805e-01,5.649197335509774653e-01,-1.000000000000000000e+00
3.439999999999999947e+00,1.734666483995502517e+02,8.743204474449157715e-01,-1.000000000000000000e+00,8.464588744488860117e-01,5.649435202651410526e-01,-1.000000000000000000e+00
3.450000000000000178e+00,1.731025164340751985e+02,8.867039680480957031e-01,-1.000000000000000000e+00,8.482394536108547323e-01,5.661319142795914194e-01,-1.000000000000000000e+00
3.459999999999999964e+00,1.729978095959390032e+02,8.631353378295898438e-01,-1.000000000000000000e+00,8.487528501178822626e-01,5.664745653388774116e-01,-1.000000000000000000e+00
3.470000000000000195e+00,1.731481348426483464e+02,8.285790681838989258e-01,-1.000000000000000000e+00,8.480159725205279608e-01,5.659827585465805333e-01,-1.000000000000000000e+00
3.479999999999999982e+00,1.733568006029748858e+02,8.370802402496337891e-01,-1.000000000000000000e+00,8.469952343835782660e-01,5.653014975736446734e-01,-1.000000000000000000e+00
3.490000000000000213e+00,1.734164549516843863e+02,8.396936655044555664e-01,-1.000000000000000000e+00,8.467038724763055191e-01,5.651070368307373748e-01,-1.000000000000000000e+00
3.500000000000000000e+00,1.736145515773569059e+02,8.796543478965759277e-01,-1.000000000000000000e+00,8.457377715443413768e-01,5.644622418171690859e-01,-1.000000000000000000e+00
3.509999999999999787e+00,1.735314453483111947e+02,8.619181513786315918e-01,-1.000000000000000000e+00,8.461428052073383110e-01,5.647325693549934966e-01,-1.000000000000000000e+00
3.520000000000000018e+00,1.737381942491688562e+02,8.407057523727416992e-01,-1.000000000000000000e+00,8.451358930789991675e-01,5.640605361357163838e-01,-1.000000000000000000e+00
3.529999999999999805e+00,1.738125349206040369e+02,8.619008064270019531e-01,-1.000000000000000000e+00,8.447744233508569511e-01,5.638192840361162528e-01,-1.000000000000000000e+00
3.540000000000000036e+00,1.738509123676146828e+02,8.477679491043090820e-01,-1.000000000000000000e+00,8.445879400863943731e-01,5.636948213893461235e-01,-1.000000000000000000e+00
3.549999999999999822e+00,1.737996033453217706e+02,8.434578180313110352e-01,-1.000000000000000000e+00,8.448372788686016044e-01,5.638612350611862389e-01,-1.000000000000000000e+00
3.560000000000000053e+00,1.737030847477162752e+02,8.127011656761169434e-01,-1.000000000000000000e+00,8.453067150301969424e-01,5.641745461099293424e-01,-1.000000000000000000e+00
3.569999999999999840e+00,1.737736566365297790e+02,8.274912238121032715e-01,-1.000000000000000000e+00,8.449634242652959149e-01,5.639454270126500468e-01,-1.000000000000000000e+00
3.580000000000000071e+00,1.738873610045786506e+02,8.765855431556701660e-01,-1.000000000000000000e+00,8.444109054874764375e-01,5.635766649702447229e-01,-1.000000000000000000e+00
3.589999999999999858e+00,1.738938490104992525e+02,8.606390357017517090e-01,-1.000000000000000000e+00,8.443794003883289268e-01,5.635556378392688748e-01,-1.000000000000000000e+00
3.600000000000000089e+00,1.737308411699109740e+02,8.903470039367675781e-01,-1.000000000000000000e+00,8.451716630733401292e-01,5.640844097427312187e-01,-1.000000000000000000e+00
3.609999999999999876e+00,1.736375316877335990e+02,8.802896738052368164e-01,-1.000000000000000000e+00,8.456258421293646466e-01,5.643875378951865862e-01,-1.000000000000000000e+00
3.620000000000000107e+00,1.736873812783257165e+02,8.638424277305603027e-01,-1.000000000000000000e+00,8.453831411241792271e-01,5.642255544080023721e-01,-1.000000000000000000e+00
3.629999999999999893e+00,1.736461003586849472e+02,8.468251824378967285e-01,-1.000000000000000000e+00,8.455841142150941625e-01,5.643596878536868422e-01,-1.000000000000000000e+00
3.640000000000000124e+00,1.735716236458560786e+02,8.630120158195495605e-01,-1.000000000000000000e+00,8.459469403725283776e-01,5.646018452612261429e-01,-1.000000000000000000e+00
3.649999999999999911e+00,1.733547146031229431e+02,8.564478754997253418e-01,-1.000000000000000000e+00,8.470054263875140821e-01,5.653082999201684000e-01,-1.000000000000000000e+00
3.660000000000000142e+00,1.729493639725550906e+02,7.912761569023132324e-01,-1.000000000000000000e+00,8.489905980920775530e-01,5.666332430744793758e-01,-1.000000000000000000e+00
3.669999999999999929e+00,8.622483638253108040e+01,7.787478566169738770e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.585562822639447811e-01
3.680000000000000160e+00,1.722773777523609056e+02,7.889329195022583008e-01,-1.000000000000000000e+00,8.523021761439119048e-01,5.688434562563710051e-01,-1.000000000000000000e+00
3.689999999999999947e+00,1.719373446166843848e+02,7.976485490798950195e-01,-1.000000000000000000e+00,8.539877377195209673e-01,5.699684336402612850e-01,-1.000000000000000000e+00
3.700000000000000178e+00,1.714053426451511086e+02,7.773016095161437988e-01,-1.000000000000000000e+00,8.566383153101657655e-01,5.717374819425425914e-01,-1.000000000000000000e+00
3.709999999999999964e+00,1.707581659726069745e+02,6.755651235580444336e-01,-1.000000000000000000e+00,8.598849906964848300e-01,5.739043777921484235e-01,-1.000000000000000000e+00
3.720000000000000195e+00,1.668988104884031713e+02,5.509516000747680664e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
3.729999999999999982e+00,1.639141542861672178e+02,4.261572957038879395e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
3.740000000000000213e+00,1.611343770386954759e+02,2.755831480026245117e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
3.750000000000000000e+00,1.961816332778249148e+02,7.320379018783569336e-01,-1.000000000000000000e+00,7.484512260674553996e-01,4.995312627286326301e-01,-1.000000000000000000e+00
3.759999999999999787e+00,1.946968964046086512e+02,8.275921344757080078e-01,-1.000000000000000000e+00,7.541588318571076366e-01,5.033406325685924054e-01,-1.000000000000000000e+00
3.770000000000000018e+00,1.945669876444373187e+02,8.715669512748718262e-01,-1.000000000000000000e+00,7.546623696874710241e-01,5.036767037506180156e-01,-1.000000000000000000e+00
3.779999999999999805e+00,1.941345796805099440e+02,8.614490032196044922e-01,-1.000000000000000000e+00,7.563432758880366258e-01,5.047985740444362879e-01,-1.000000000000000000e+00
3.790000000000000036e+00,1.948289110315091648e+02,7.247833609580993652e-01,-1.000000000000000000e+00,7.536478194191473801e-01,5.029995726845094550e-01,-1.000000000000000000e+00
3.799999999999999822e+00,9.733392307710872160e+01,5.315347313880920410e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
3.810000000000000053e+00,9.755096860877972631e+01,6.486743688583374023e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.704842838358350265e-01
3.819999999999999840e+00,9.768270059752552470e+01,6.863751411437988281e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.695800886447498268e-01
3.830000000000000071e+00,9.764532471058485896e+01,7.165506482124328613e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.698363850907402828e-01
3.839999999999999858e+00,9.743876669102107257e+01,8.347016572952270508e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.712563545939961296e-01
3.850000000000000089e+00,9.730282733342143331e+01,8.340548276901245117e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.721941501352860504e-01
3.859999999999999876e+00,9.749844093570112591e+01,7.208803296089172363e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.708455099121463094e-01
3.870000000000000107e+00,9.764035453862753400e+01,7.604159712791442871e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.698704816692799824e-01
3.879999999999999893e+00,9.768087368248299640e+01,8.009929060935974121e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.695926117302833935e-01
3.890000000000000124e+00,9.752549808506464046e+01,8.166779279708862305e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.706593927682409362e-01
3.899999999999999911e+00,9.760318251803626310e+01,7.977093458175659180e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.701256008026493793e-01
3.910000000000000142e+00,9.777093787164487537e+01,7.832979559898376465e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.689757994447815825e-01
3.919999999999999929e+00,9.776617970692582560e+01,8.264314532279968262e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.690083577083483224e-01
3.930000000000000160e+00,9.761632044246100293e+01,8.608577847480773926e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.700354103564358788e-01
3.939999999999999947e+00,9.757468402635876714e+01,8.647854328155517578e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.703213233822089556e-01
3.950000000000000178e+00,9.761190873598751239e+01,8.438110947608947754e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.700656935421210880e-01
3.959999999999999964e+00,9.767816538062612608e+01,8.348850011825561523e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.696111773831765479e-01
3.970000000000000195e+00,9.764987067251240660e+01,8.321149945259094238e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.698052017344968689e-01
3.979999999999999982e+00,9.754585199735400636e+01,8.712264895439147949e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.705194530150179189e-01
3.990000000000000213e+00,9.761480053971854431e+01,8.637694716453552246e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.700458430843840851e-01
4.000000000000000000e+00,9.769988179931249306e+01,8.773647546768188477e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.694623383424600505e-01
4.009999999999999787e+00,9.772816839153830415e+01,8.962324857711791992e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.692685681277215082e-01
4.019999999999999574e+00,9.765532323516195845e+01,9.084806442260742188e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.697678033141705178e-01
4.030000000000000249e+00,9.766305825588666778e+01,9.090766906738281250e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.697147569737026407e-01
4.040000000000000036e+00,9.775547080616087214e+01,9.105419516563415527e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.690816461294928352e-01
4.049999999999999822e+00,9.777634146951618277e+01,9.175583124160766602e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.689388285768649300e-01
4.059999999999999609e+00,9.769676894639695774e+01,9.165838956832885742e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.694836690150527403e-01
4.070000000000000284e+00,9.762424771124997847e+01,9.269886016845703125e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.699810022465599868e-01
4.080000000000000071e+00,9.766492329648905013e+01,9.201046824455261230e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.697019678865706593e-01
4.089999999999999858e+00,9.774341705958185855e+01,9.250642061233520508e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.691641574724122021e-01
4.099999999999999645e+00,9.775124220314552304e+01,9.355101585388183594e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.691105898094151794e-01
4.110000000000000320e+00,9.774524333481221561e+01,9.329536557197570801e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.691516547880447252e-01
4.120000000000000107e+00,9.777665673246838196e+01,9.329571723937988281e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.689366717059206380e-01
4.129999999999999893e+00,9.783466628871350679e+01,9.355927705764770508e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.685400360249930118e-01
4.139999999999999680e+00,9.785256539889930139e+01,9.382733106613159180e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.684177472355306016e-01
4.150000000000000355e+00,9.780083253358171191e+01,9.361556172370910645e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.687713144230261753e-01
4.160000000000000142e+00,9.774803253633305644e+01,9.277202486991882324e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.691325608097336008e-01
4.169999999999999929e+00,9.769439754526194974e+01,9.252591133117675781e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.694999198377453720e-01
4.179999999999999716e+00,9.771832064469268175e+01,9.332283139228820801e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.693360149215998867e-01
4.190000000000000391e+00,9.774552555840793389e+01,9.417515993118286133e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.691497227263466518e-01
4.200000000000000178e+00,9.776968674326471387e+01,9.444643855094909668e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.689843601207559054e-01
4.209999999999999964e+00,9.781280309485154589e+01,9.414388537406921387e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.686894686140777422e-01
4.219999999999999751e+00,9.787570217014960861e+01,9.430383443832397461e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.682597404148944431e-01
4.230000000000000426e+00,9.790630638808310948e+01,9.439770579338073730e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.680508512484419903e-01
4.240000000000000213e+00,9.789704633906833919e+01,9.431403279304504395e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.681140419560094301e-01
4.250000000000000000e+00,9.787867180918053123e+01,9.400128722190856934e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.682394654134947709e-01
4.259999999999999787e+00,9.783754900433308421e+01,9.349349141120910645e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.685203379558593006e-01
4.269999999999999574e+00,9.781664092552458101e+01,9.393200278282165527e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.686632326185548703e-01
4.280000000000000249e+00,9.784433959547605753e+01,9.477449655532836914e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.684739413190728952e-01
4.290000000000000036e+00,9.786889860036551170e+01,9.511920213699340820e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.683061959471711111e-01
4.299999999999999822e+00,9.786431906665399083e+01,9.498972296714782715e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.683374691505525877e-01
4.309999999999999609e+00,9.784788205931469918e+01,9.471228122711181641e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.684497400311720794e-01
4.320000000000000284e+00,9.789802716269115024e+01,9.481694698333740234e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.681073482354710213e-01
4.330000000000000071e+00,9.796662342397594614e+01,9.517880678176879883e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.676395392549827612e-01
4.339999999999999858e+00,9.799820420507654717e+01,9.505344033241271973e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.674243865558660005e-01
4.349999999999999645e+00,9.802954689727479831e+01,9.518435001373291016e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.672109929640813730e-01
4.360000000000000320e+00,9.797870601517945488e+01,9.503545761108398438e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.675572069202112546e-01
4.370000000000000107e+00,9.799812208601231589e+01,9.517617225646972656e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.674249458346042108e-01
4.379999999999999893e+00,9.805731281471423699e+01,9.560518264770507812e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.670220654398248961e-01
4.389999999999999680e+00,9.802618992928688613e+01,9.561266899108886719e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.672338420205037313e-01
4.400000000000000355e+00,9.800650324101594890e+01,9.557759165763854980e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.673678701126944945e-01
4.410000000000000142e+00,9.796017829847727398e+01,9.537075757980346680e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.676834654777920042e-01
4.419999999999999929e+00,9.798107745698644067e+01,9.523103833198547363e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.675410499936890174e-01
4.429999999999999716e+00,9.807834055105787741e+01,9.563624262809753418e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.668790576763508060e-01
4.440000000000000391e+00,9.806941457071755508e+01,9.561139345169067383e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.669397549832964955e-01
4.450000000000000178e+00,9.805576960094924743e+01,9.535728693008422852e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.670325631151491352e-01
4.459999999999999964e+00,9.802674489662202006e+01,9.505037665367126465e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.672300645515323314e-01
4.469999999999999751e+00,9.803748255933933820e+01,9.474475979804992676e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.671569854474899142e-01
4.480000000000000426e+00,9.808991067674949704e+01,9.503520131111145020e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.668003964311198795e-01
4.490000000000000213e+00,9.808583316240572003e+01,9.529317021369934082e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.668281159100010180e-01
4.500000000000000000e+00,9.807094930853122605e+01,9.553511738777160645e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.669293178694658542e-01
4.509999999999999787e+00,9.803545507736666309e+01,9.543821811676025391e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.671707829941007084e-01
4.519999999999999574e+00,9.800747327084610561e+01,9.493599534034729004e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.673612648333203667e-01
4.530000000000000249e+00,9.807716162180504682e+01,9.510043859481811523e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.668870738466414760e-01
4.540000000000000036e+00,9.808016420826174908e+01,9.484289884567260742e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.668666580356338303e-01
4.549999999999999822e+00,9.801480941896420518e+01,9.469431638717651367e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.673113146154285857e-01
4.559999999999999609e+00,9.795754915119354678e+01,9.415776133537292480e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.677013858747891106e-01
4.570000000000000284e+00,9.789566068624600348e+01,9.328197240829467773e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.681234986990497449e-01
4.580000000000000071e+00,9.788613612118604124e+01,9.322743415832519531e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.681885087810042201e-01
4.589999999999999858e+00,9.789705500892961254e+01,9.296977519989013672e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.681139827871604986e-01
4.599999999999999645e+00,9.785763045488334910e+01,9.018124341964721680e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.683831503083953463e-01
4.610000000000000320e+00,9.786250834175669411e+01,8.724793195724487305e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.683498352273647969e-01
4.620000000000000107e+00,9.791716439468345357e+01,8.390781283378601074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.679767712789386191e-01
4.629999999999999893e+00,9.794814298384110884e+01,8.199942111968994141e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.677655066512088178e-01
4.639999999999999680e+00,2.952197362690699265e+02,7.225685715675354004e-01,7.452076300193134495e-01,4.973664220906884315e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.650000000000000355e+00,2.947048161734202836e+02,8.438315391540527344e-01,7.465096867318938845e-01,4.982354406868594321e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.660000000000000142e+00,2.939240516659031073e+02,8.857857584953308105e-01,7.484926760946716273e-01,4.995589273027749577e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.669999999999999929e+00,2.929188570269393495e+02,8.628449440002441406e-01,7.510612400749850925e-01,5.012732380872290117e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.679999999999999716e+00,2.925926139342589067e+02,8.003416657447814941e-01,7.518986793338228170e-01,5.018321617363005194e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.690000000000000391e+00,2.942261002325711843e+02,7.772743105888366699e-01,7.477242835564255063e-01,4.990460868109261039e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.700000000000000178e+00,2.936034713124647624e+02,6.816467642784118652e-01,7.493099417951615271e-01,5.001043867170049673e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.709999999999999964e+00,2.942647302219700691e+02,5.557760000228881836e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
4.719999999999999751e+00,2.957270445957711900e+02,4.477198123931884766e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
4.730000000000000426e+00,3.272883241599685675e+02,4.430328011512756348e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
4.740000000000000213e+00,3.295239516970455043e+02,4.518604278564453125e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
4.750000000000000000e+00,1.104065360320838209e+02,4.429885447025299072e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
4.759999999999999787e+00,1.102479772755559253e+02,6.784189343452453613e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.888948479344630504e-01,5.932661345946664833e-01
4.769999999999999574e+00,1.102115536000118681e+02,8.352245092391967773e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.891886176571134337e-01,5.934622023615376829e-01
4.780000000000000249e+00,1.100397244427173860e+02,8.185341954231262207e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.905771028757164531e-01,5.943889050648963890e-01
4.790000000000000036e+00,1.100518482029753784e+02,8.064978122711181641e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.904789932713542688e-01,5.943234247599066267e-01
4.799999999999999822e+00,1.101174938348761430e+02,8.023231029510498047e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.899481415949139773e-01,5.939691237727238171e-01
4.809999999999999609e+00,1.101371868816243875e+02,6.574943661689758301e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.897890146837210690e-01,5.938629193012582297e-01
4.820000000000000284e+00,1.100219723970092787e+02,6.432701349258422852e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.907207974950039908e-01,5.944848097172237278e-01
4.830000000000000071e+00,1.100952363487826915e+02,7.029947042465209961e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.901280586289506136e-01,5.940892039864619223e-01
4.839999999999999858e+00,1.100396177756341274e+02,7.103145718574523926e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.905779661580860429e-01,5.943894812367525038e-01
4.849999999999999645e+00,1.101363830027568014e+02,7.517463564872741699e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.897955092004831146e-01,5.938672538711619042e-01
4.860000000000000320e+00,1.100207373371418527e+02,7.998680472373962402e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.907307964600781336e-01,5.944914832257643944e-01
4.870000000000000107e+00,1.101162616311125930e+02,7.419401407241821289e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.899581001372145472e-01,5.939757703022999769e-01
4.879999999999999893e+00,1.101880368038743399e+02,7.672250270843505859e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.893783920469273685e-01,5.935888615709499216e-01
4.889999999999999680e+00,1.101817561226121001e+02,8.090457916259765625e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.894290892076783805e-01,5.936226978662817455e-01
4.900000000000000355e+00,1.101942060131538597e+02,8.289594650268554688e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.893286003053492150e-01,5.935556295704162988e-01
4.910000000000000142e+00,1.102684712843731347e+02,8.226131796836853027e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.887296418820079813e-01,5.931558727831830469e-01
4.919999999999999929e+00,1.103791556947052896e+02,7.953361868858337402e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.878384544495865338e-01,5.925610765320171724e-01
4.929999999999999716e+00,1.102953698391429072e+02,8.078466057777404785e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.885129007533227874e-01,5.930112154348796683e-01
4.940000000000000391e+00,1.103229552588137921e+02,8.492305874824523926e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.882907348297144345e-01,5.928629374703441313e-01
4.950000000000000178e+00,1.103701605115745252e+02,8.525211811065673828e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.879108134046816980e-01,5.926093703405507229e-01
4.959999999999999964e+00,1.102985946190391360e+02,8.356346487998962402e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.884869234636775248e-01,5.929938776741187079e-01
4.969999999999999751e+00,1.102641311122471990e+02,8.592072725296020508e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.887646236986720405e-01,5.931792203447102674e-01
4.980000000000000426e+00,1.102170495414929263e+02,8.260273337364196777e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.891442785223915291e-01,5.934326095394746314e-01
4.990000000000000213e+00,1.102186536502017589e+02,8.563898801803588867e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.891313380260840171e-01,5.934239727943725340e-01
5.000000000000000000e+00,1.101732944829428504e+02,8.604435920715332031e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.894974000310911233e-01,5.936682898710630152e-01
5.009999999999999787e+00,1.100338608653427599e+02,7.874451875686645508e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,8.906245607010596643e-01,5.944205793632264534e-01
